pitches,playerid,player_name,game_date,game_pk,total_pitches,pitch_percent,season
25,542888,"Armstrong, Shawn",4/27/2024,746803,25,100,2024
25,682842,"Uribe, Abner",5/1/2024,745996,25,100,2024
25,623474,"Herget, Jimmy",5/27/2024,747118,25,100,2024
25,656232,"Bielak, Brandon",4/27/2024,746560,25,100,2024
25,605347,"López, Jorge",5/11/2024,745828,25,100,2024
25,519293,"Smith, Will",3/30/2024,746333,25,100,2024
25,572955,"Johnson, Pierce",5/29/2024,747117,25,100,2024
25,643493,"Pruitt, Austin",4/13/2024,746405,25,100,2024
25,657571,"Ferguson, Caleb",4/13/2024,746656,25,100,2024
25,689147,"Kerkering, Orion",5/8/2024,745584,25,100,2024
25,687014,"Avila, Nick",4/16/2024,746081,25,100,2024
25,663423,"Thornton, Trent",5/31/2024,745253,25,100,2024
25,681892,"Funderburk, Kody",5/25/2024,745901,25,100,2024
25,676254,"Walker, Ryan",4/2/2024,746169,25,100,2024
25,686580,"Slaten, Justin",4/27/2024,746971,25,100,2024
25,598264,"Barnes, Matt",4/15/2024,746158,25,100,2024
25,665620,"García, Deivi",4/7/2024,746330,25,100,2024
25,641755,"Kinley, Tyler",4/27/2024,746560,25,100,2024
25,656266,"Bukauskas, J.B.",4/8/2024,746735,25,100,2024
25,664875,"Lawrence, Justin",4/6/2024,746575,25,100,2024
25,686826,"Jarvis, Bryce",5/18/2024,747202,25,100,2024
25,657508,"Baumann, Mike",4/16/2024,747051,25,100,2024
25,656412,"Faedo, Alex",4/12/2024,746491,25,100,2024
25,682120,"Herrin, Tim",4/4/2024,745928,25,100,2024
25,592155,"Booser, Cam",4/25/2024,746646,25,100,2024
25,681676,"Fernandez, Ryan",4/30/2024,746481,25,100,2024
25,666720,"Rodríguez, Yerry",4/2/2024,745111,25,100,2024
25,669276,"Lee, Dylan",5/8/2024,747127,25,100,2024
25,663704,"McArthur, James",4/9/2024,746326,25,100,2024
25,670174,"Winckowski, Josh",4/15/2024,746974,25,100,2024
25,680704,"Sandlin, Nick",5/8/2024,746640,25,100,2024
25,687330,"Kelly, Kevin",5/13/2024,746961,25,100,2024
25,664747,"Díaz, Alexis",4/6/2024,746731,25,100,2024
25,663947,"Holton, Tyler",4/18/2024,746485,25,100,2024
25,543859,"Tonkin, Michael",4/1/2024,745842,25,100,2024
25,681911,"Vesia, Alex",4/5/2024,746897,25,100,2024
25,666818,"Frías, Luis",3/30/2024,747221,25,100,2024
25,606930,"Barnes, Jacob",4/27/2024,746075,25,100,2024
25,621016,"Cuas, Jose",4/10/2024,745429,25,100,2024
25,675627,"Grove, Michael",4/30/2024,747210,25,100,2024
25,622098,"Smith, Drew",3/31/2024,745845,25,100,2024
25,608718,"Suter, Brent",5/11/2024,745344,25,100,2024
25,669952,"White, Mitch",5/15/2024,745992,25,100,2024
25,657612,"Hill, Tim",5/4/2024,745183,25,100,2024
25,552640,"Kittredge, Andrew",5/26/2024,745172,25,100,2024
25,669713,"Wesneski, Hayden",5/19/2024,746880,25,100,2024
25,676092,"Snider, Collin",3/31/2024,745279,25,100,2024
25,641729,"Jiménez, Joe",4/27/2024,747131,25,100,2024
25,670990,"Ramírez, Yohan",5/10/2024,745827,25,100,2024
25,519326,"Strickland, Hunter",4/17/2024,745105,25,100,2024
25,666808,"Doval, Camilo",5/21/2024,745503,25,100,2024
25,656234,"Bird, Jake",5/3/2024,745510,25,100,2024
25,693312,"Nicolas, Kyle",5/3/2024,745510,25,100,2024
25,621053,"Ferguson, Tyler",5/19/2024,746306,25,100,2024
25,502085,"Robertson, David",5/18/2024,745013,25,100,2024
25,664875,"Lawrence, Justin",4/10/2024,746573,25,100,2024
25,640462,"Puk, A.J.",5/19/2024,746064,25,100,2024
25,606303,"Payamps, Joel",5/13/2024,745991,25,100,2024
25,622554,"Domínguez, Seranthony",5/13/2024,745826,25,100,2024
25,608334,"Fulmer, Carson",5/18/2024,745013,25,100,2024
25,664208,"Maton, Phil",4/7/2024,746574,25,100,2024
25,641149,"Parsons, Wes",4/17/2024,746973,25,100,2024
25,621242,"Díaz, Edwin",5/16/2024,745580,25,100,2024
25,600917,"Leclerc, José",5/18/2024,745013,25,100,2024
25,663546,"Hjelle, Sean",5/31/2024,745331,25,100,2024
25,663947,"Holton, Tyler",5/11/2024,746480,25,100,2024
25,606160,"Montero, Rafael",5/14/2024,746396,25,100,2024
25,673380,"Núñez, Dedniel",4/27/2024,745833,25,100,2024
25,623352,"Hader, Josh",3/31/2024,746413,25,100,2024
25,600917,"Leclerc, José",3/28/2024,745039,25,100,2024
25,671922,"Smith, Cade",4/1/2024,745277,25,100,2024
25,656887,"Reid-Foley, Sean",5/25/2024,745823,25,100,2024
25,687014,"Avila, Nick",4/13/2024,745110,25,100,2024
25,673929,"Leasure, Jordan",4/9/2024,746653,25,100,2024
25,682842,"Uribe, Abner",4/5/2024,746007,25,100,2024
25,571670,"Floro, Dylan",4/14/2024,745681,25,100,2024
25,600917,"Leclerc, José",4/12/2024,746408,25,100,2024
25,642232,"Yarbrough, Ryan",5/29/2024,745817,25,100,2024
25,622098,"Smith, Drew",4/23/2024,745348,25,100,2024
25,687330,"Kelly, Kevin",5/22/2024,745089,25,100,2024
25,621051,"Wilson, Steven",4/23/2024,745917,25,100,2024
25,670871,"Zuñiga, Guillo",3/30/2024,747063,25,100,2024
25,607481,"Bummer, Aaron",5/17/2024,747122,25,100,2024
25,592426,"Jackson, Luke",5/17/2024,745335,25,100,2024
25,608678,"Leone, Dominic",4/20/2024,745590,25,100,2024
25,573204,"Thielbar, Caleb",5/11/2024,744943,25,100,2024
25,670950,"Richards, Trevor",4/26/2024,744949,25,100,2024
25,547184,"Kelly, Michael",4/15/2024,745677,25,100,2024
25,680767,"Vodnik, Victor",4/22/2024,746565,25,100,2024
25,605447,"Romano, Jordan",5/4/2024,744862,25,100,2024
25,671345,"Foley, Jason",4/4/2024,745844,25,100,2024
25,650893,"Cabrera, Génesis",5/22/2024,744933,25,100,2024
25,687424,"Maldonado, Anthony",5/18/2024,746067,25,100,2024
25,605463,"Scott, Tayler",4/27/2024,746560,25,100,2024
25,665620,"García, Deivi",4/21/2024,745588,25,100,2024
25,640470,"Alzolay, Adbert",4/16/2024,747214,25,100,2024
25,664747,"Díaz, Alexis",5/17/2024,746148,25,100,2024
25,681517,"Leahy, Kyle",4/30/2024,746481,25,100,2024
25,445276,"Jansen, Kenley",4/14/2024,746975,25,100,2024
25,663773,"Hoeing, Bryan",4/15/2024,746080,25,100,2024
25,605463,"Scott, Tayler",3/29/2024,746412,25,100,2024
25,595881,"Beede, Tyler",3/30/2024,745684,25,100,2024
25,605130,"Barlow, Scott",3/29/2024,745682,25,100,2024
25,622088,"Antone, Tejay",4/1/2024,745600,25,100,2024
25,455119,"Martin, Chris",4/5/2024,746249,25,100,2024
24,605154,"Brebbia, John",5/27/2024,746788,24,100,2024
24,600917,"Leclerc, José",5/8/2024,745659,24,100,2024
24,621237,"Alvarado, José",5/1/2024,746238,24,100,2024
24,642701,"Santana, Dennis",5/11/2024,745096,24,100,2024
24,605155,"Brewer, Colten",5/6/2024,746886,24,100,2024
24,682120,"Herrin, Tim",5/3/2024,746645,24,100,2024
24,519326,"Strickland, Hunter",5/29/2024,746228,24,100,2024
24,681432,"Little, Luke",4/16/2024,747214,24,100,2024
24,666808,"Doval, Camilo",5/15/2024,745341,24,100,2024
24,493603,"Ottavino, Adam",5/7/2024,745186,24,100,2024
24,666204,"Jiménez, Dany",4/12/2024,745679,24,100,2024
24,687798,"Robertson, Nick",4/23/2024,745193,24,100,2024
24,656412,"Faedo, Alex",5/30/2024,746954,24,100,2024
24,669467,"Pallante, Andre",3/31/2024,746166,24,100,2024
24,669062,"Miller, Erik",4/28/2024,745349,24,100,2024
24,623352,"Hader, Josh",5/29/2024,745250,24,100,2024
24,677161,"Kelly, Zack",5/12/2024,746965,24,100,2024
24,592155,"Booser, Cam",4/23/2024,746647,24,100,2024
24,694363,"Shuster, Jared",5/15/2024,746795,24,100,2024
24,641941,"Pagán, Emilio",3/28/2024,746737,24,100,2024
24,679885,"Martinez, Justin",5/26/2024,747197,24,100,2024
24,621242,"Díaz, Edwin",5/2/2024,745830,24,100,2024
24,621051,"Wilson, Steven",4/9/2024,746653,24,100,2024
24,606160,"Montero, Rafael",4/25/2024,746887,24,100,2024
24,489446,"Yates, Kirby",4/28/2024,745022,24,100,2024
24,570632,"Ureña, José",4/11/2024,745029,24,100,2024
24,687330,"Kelly, Kevin",4/15/2024,745106,24,100,2024
24,657612,"Hill, Tim",4/12/2024,746812,24,100,2024
24,489446,"Yates, Kirby",4/17/2024,746487,24,100,2024
24,641401,"Brogdon, Connor",3/29/2024,745604,24,100,2024
24,621383,"Banks, Tanner",4/21/2024,745588,24,100,2024
24,640451,"Harvey, Hunter",4/15/2024,746158,24,100,2024
24,669422,"Sauer, Matt",5/17/2024,746310,24,100,2024
24,643256,"Cimber, Adam",4/29/2024,746236,24,100,2024
24,666745,"Brito, Jhony",3/30/2024,745436,24,100,2024
24,518886,"Kimbrel, Craig",4/26/2024,747050,24,100,2024
24,677053,"Nardi, Andrew",4/4/2024,745200,24,100,2024
24,682842,"Uribe, Abner",4/9/2024,746732,24,100,2024
24,595881,"Beede, Tyler",4/13/2024,746658,24,100,2024
24,605347,"López, Jorge",4/26/2024,745835,24,100,2024
24,543518,"McGough, Scott",4/16/2024,747214,24,100,2024
24,656629,"Kopech, Michael",4/9/2024,746653,24,100,2024
24,608723,"Voth, Austin",3/28/2024,745283,24,100,2024
24,606930,"Barnes, Jacob",5/28/2024,747115,24,100,2024
24,664747,"Díaz, Alexis",4/3/2024,745603,24,100,2024
24,663568,"Kolek, Stephen",5/31/2024,746303,24,100,2024
24,656629,"Kopech, Michael",3/28/2024,746821,24,100,2024
24,592155,"Booser, Cam",5/25/2024,746958,24,100,2024
24,677020,"Walker, Josh",4/27/2024,745833,24,100,2024
24,547973,"Chapman, Aroldis",5/31/2024,744928,24,100,2024
24,571656,"Farmer, Buck",5/3/2024,746721,24,100,2024
24,642546,"Hernández, Jonathan",5/4/2024,746311,24,100,2024
24,660853,"De Los Santos, Enyel",5/6/2024,746886,24,100,2024
24,683627,"Molina, Anthony",4/14/2024,744952,24,100,2024
24,641941,"Pagán, Emilio",4/28/2024,745022,24,100,2024
24,605513,"Turnbull, Spencer",5/25/2024,746556,24,100,2024
24,657612,"Hill, Tim",5/23/2024,746792,24,100,2024
24,656638,"Lange, Alex",5/1/2024,746478,24,100,2024
24,673513,"Matsui, Yuki",5/21/2024,746716,24,100,2024
24,608717,"Stratton, Chris",4/17/2024,746809,24,100,2024
24,668941,"Romero, JoJo",5/25/2024,745176,24,100,2024
24,685314,"Saalfrank, Andrew",4/29/2024,747211,24,100,2024
24,660853,"De Los Santos, Enyel",5/25/2024,745411,24,100,2024
24,681869,"Dubin, Shawn",5/8/2024,745749,24,100,2024
24,543351,"Jackson, Jay",4/2/2024,746009,24,100,2024
24,666277,"Soriano, George",3/28/2024,746089,24,100,2024
24,544150,"Suárez, Albert",5/5/2024,746719,24,100,2024
24,493603,"Ottavino, Adam",3/30/2024,745850,24,100,2024
24,608717,"Stratton, Chris",4/27/2024,746484,24,100,2024
24,519043,"Moore, Matt",4/15/2024,745106,24,100,2024
24,672582,"Zerpa, Angel",3/28/2024,746335,24,100,2024
24,543339,"Hudson, Daniel",4/12/2024,746162,24,100,2024
24,595897,"Burdi, Nick",4/5/2024,745764,24,100,2024
24,689147,"Kerkering, Orion",5/18/2024,745581,24,100,2024
24,657044,"Thompson, Ryan",5/30/2024,745819,24,100,2024
24,542888,"Armstrong, Shawn",5/12/2024,745092,24,100,2024
24,663158,"Suarez, Robert",3/21/2024,746175,24,100,2024
24,592779,"Stewart, Brock",4/9/2024,745924,24,100,2024
24,642701,"Santana, Dennis",5/24/2024,745415,24,100,2024
24,676760,"Marinaccio, Ron",5/7/2024,745752,24,100,2024
24,663432,"Rainey, Tanner",4/27/2024,746075,24,100,2024
24,657044,"Thompson, Ryan",5/25/2024,747199,24,100,2024
24,663773,"Hoeing, Bryan",5/1/2024,746072,24,100,2024
24,676534,"Faucher, Calvin",5/10/2024,746071,24,100,2024
24,669276,"Lee, Dylan",5/1/2024,745261,24,100,2024
24,687330,"Kelly, Kevin",4/27/2024,746803,24,100,2024
24,660600,"Paredes, Enoli",5/26/2024,746957,24,100,2024
24,502085,"Robertson, David",5/2/2024,745021,24,100,2024
24,573009,"Mantiply, Joe",4/30/2024,747210,24,100,2024
24,668390,"Winn, Cole",5/3/2024,746318,24,100,2024
24,686580,"Slaten, Justin",4/18/2024,746970,24,100,2024
24,547973,"Chapman, Aroldis",4/25/2024,745512,24,100,2024
24,593576,"Neris, Héctor",4/29/2024,745832,24,100,2024
24,656887,"Reid-Foley, Sean",4/22/2024,745351,24,100,2024
24,641656,"Hamilton, Ian",4/19/2024,745758,24,100,2024
24,664854,"Helsley, Ryan",4/27/2024,745833,24,100,2024
24,571882,"Law, Derek",5/20/2024,744857,24,100,2024
24,544150,"Suárez, Albert",5/20/2024,745181,24,100,2024
24,519326,"Strickland, Hunter",5/14/2024,746235,24,100,2024
24,605513,"Turnbull, Spencer",5/19/2024,745577,24,100,2024
24,670167,"Schreiber, John",5/18/2024,746308,24,100,2024
24,608032,"Estévez, Carlos",5/18/2024,745013,24,100,2024
24,592351,"Gray, Jon",4/20/2024,747135,24,100,2024
24,606930,"Barnes, Jacob",5/10/2024,746964,24,100,2024
24,656730,"Megill, Trevor",5/14/2024,745989,24,100,2024
24,607481,"Bummer, Aaron",5/12/2024,745825,24,100,2024
24,673929,"Leasure, Jordan",4/17/2024,746807,24,100,2024
24,656464,"Ginkel, Kevin",5/13/2024,747204,24,100,2024
24,621363,"Poche, Colin",4/5/2024,746576,24,100,2024
24,662253,"Muñoz, Andrés",4/16/2024,745270,24,100,2024
24,671922,"Smith, Cade",4/30/2024,746398,24,100,2024
24,543518,"McGough, Scott",4/8/2024,746569,24,100,2024
24,663567,"Lambert, Peter",4/8/2024,746569,24,100,2024
24,656786,"Mushinski, Parker",3/29/2024,746412,24,100,2024
24,656641,"Latz, Jacob",4/19/2024,747136,24,100,2024
24,666745,"Brito, Jhony",4/20/2024,745431,24,100,2024
24,502624,"Anderson, Chase",4/19/2024,745518,24,100,2024
24,571656,"Farmer, Buck",4/6/2024,746731,24,100,2024
24,670059,"Holderman, Colin",4/20/2024,745515,24,100,2024
24,687014,"Avila, Nick",4/6/2024,745359,24,100,2024
24,472610,"García, Luis",5/15/2024,746231,24,100,2024
24,675989,"Bolton, Cody",5/19/2024,747035,24,100,2024
24,666720,"Rodríguez, Yerry",5/18/2024,745013,24,100,2024
24,656638,"Lange, Alex",5/20/2024,746307,24,100,2024
24,656641,"Latz, Jacob",4/11/2024,745029,24,100,2024
24,679885,"Martinez, Justin",4/17/2024,747212,24,100,2024
24,523260,"Kelly, Joe",3/30/2024,746168,24,100,2024
24,666974,"Cano, Yennier",5/13/2024,747040,24,100,2024
24,542888,"Armstrong, Shawn",4/3/2024,745114,24,100,2024
24,657240,"Merryweather, Julian",3/31/2024,745035,24,100,2024
24,605155,"Brewer, Colten",5/3/2024,746890,24,100,2024
24,676969,"de Geus, Brett",4/8/2024,744956,24,100,2024
24,657508,"Baumann, Mike",5/1/2024,747048,24,100,2024
24,608678,"Leone, Dominic",4/7/2024,746330,24,100,2024
24,662253,"Muñoz, Andrés",4/10/2024,744950,24,100,2024
24,622075,"Almonte, Yency",4/16/2024,747214,24,100,2024
24,656887,"Reid-Foley, Sean",5/14/2024,745821,24,100,2024
24,676684,"Vest, Will",4/12/2024,746491,24,100,2024
23,664076,"Cleavinger, Garrett",4/3/2024,745114,23,100,2024
23,519043,"Moore, Matt",5/31/2024,745253,23,100,2024
23,656638,"Lange, Alex",3/30/2024,746818,23,100,2024
23,656629,"Kopech, Michael",5/14/2024,746799,23,100,2024
23,622554,"Domínguez, Seranthony",3/31/2024,745602,23,100,2024
23,641835,"Mayza, Tim",3/30/2024,745119,23,100,2024
23,656887,"Reid-Foley, Sean",5/31/2024,745820,23,100,2024
23,666214,"Wentz, Joey",5/31/2024,746955,23,100,2024
23,608718,"Suter, Brent",4/2/2024,745598,23,100,2024
23,596133,"Weaver, Luke",5/22/2024,745743,23,100,2024
23,628452,"Iglesias, Raisel",5/10/2024,745827,23,100,2024
23,676534,"Faucher, Calvin",5/29/2024,745414,23,100,2024
23,650556,"Abreu, Bryan",5/24/2024,745663,23,100,2024
23,606965,"Devenski, Chris",4/24/2024,745099,23,100,2024
23,608717,"Stratton, Chris",5/25/2024,745086,23,100,2024
23,681402,"Varland, Gus",5/12/2024,745419,23,100,2024
23,666214,"Wentz, Joey",4/20/2024,745921,23,100,2024
23,656232,"Bielak, Brandon",4/8/2024,745034,23,100,2024
23,547973,"Chapman, Aroldis",4/21/2024,745514,23,100,2024
23,660825,"Bazardo, Eduard",5/20/2024,745746,23,100,2024
23,656222,"Beeks, Jalen",5/25/2024,746556,23,100,2024
23,689225,"Brieske, Beau",5/15/2024,746472,23,100,2024
23,669952,"White, Mitch",5/13/2024,745991,23,100,2024
23,663568,"Kolek, Stephen",5/14/2024,745418,23,100,2024
23,628452,"Iglesias, Raisel",4/9/2024,747138,23,100,2024
23,656222,"Beeks, Jalen",3/28/2024,747224,23,100,2024
23,676684,"Vest, Will",4/24/2024,745099,23,100,2024
23,694037,"Palencia, Daniel",5/6/2024,746886,23,100,2024
23,642100,"Speier, Gabe",4/25/2024,745027,23,100,2024
23,677161,"Kelly, Zack",5/2/2024,746969,23,100,2024
23,686539,"Cronin, Declan",4/22/2024,747134,23,100,2024
23,543518,"McGough, Scott",4/3/2024,747219,23,100,2024
23,643338,"Green, Chad",4/8/2024,744956,23,100,2024
23,670059,"Holderman, Colin",5/25/2024,745493,23,100,2024
23,613534,"Adams, Austin",5/17/2024,746310,23,100,2024
23,642100,"Speier, Gabe",5/3/2024,746402,23,100,2024
23,455119,"Martin, Chris",4/28/2024,746967,23,100,2024
23,641656,"Hamilton, Ian",4/17/2024,744948,23,100,2024
23,641656,"Hamilton, Ian",4/6/2024,745766,23,100,2024
23,656546,"Hoffman, Jeff",5/23/2024,745573,23,100,2024
23,670167,"Schreiber, John",4/7/2024,746330,23,100,2024
23,660853,"De Los Santos, Enyel",5/23/2024,746714,23,100,2024
23,663485,"Sands, Cole",4/21/2024,745920,23,100,2024
23,676702,"Stratton, Hunter",5/31/2024,744928,23,100,2024
23,543518,"McGough, Scott",4/22/2024,745191,23,100,2024
23,657585,"Garrett, Reed",5/2/2024,745830,23,100,2024
23,606149,"Gallegos, Giovanny",4/30/2024,746481,23,100,2024
23,606930,"Barnes, Jacob",4/25/2024,744867,23,100,2024
23,605347,"López, Jorge",5/3/2024,745101,23,100,2024
23,664747,"Díaz, Alexis",4/29/2024,745427,23,100,2024
23,518585,"Cruz, Fernando",4/21/2024,746727,23,100,2024
23,656887,"Reid-Foley, Sean",5/19/2024,746064,23,100,2024
23,628708,"Marte, Yunior",4/11/2024,745601,23,100,2024
23,502085,"Robertson, David",4/24/2024,745028,23,100,2024
23,640448,"Finnegan, Kyle",5/14/2024,746796,23,100,2024
23,656786,"Mushinski, Parker",5/18/2024,746389,23,100,2024
23,571948,"Milner, Hoby",5/31/2024,745983,23,100,2024
23,656412,"Faedo, Alex",4/21/2024,745920,23,100,2024
23,624522,"Thompson, Keegan",4/12/2024,745274,23,100,2024
23,663531,"Allen, Logan",5/9/2024,746715,23,100,2024
23,643361,"Herget, Kevin",5/31/2024,745983,23,100,2024
23,666277,"Soriano, George",5/11/2024,746069,23,100,2024
23,658648,"Avila, Pedro",5/27/2024,746549,23,100,2024
23,670280,"Bednar, David",4/9/2024,745517,23,100,2024
23,668338,"Miller, Tyson",5/9/2024,745910,23,100,2024
23,623465,"Phillips, Evan",4/13/2024,746161,23,100,2024
23,664875,"Lawrence, Justin",5/21/2024,745662,23,100,2024
23,669422,"Sauer, Matt",5/9/2024,746241,23,100,2024
23,656641,"Latz, Jacob",5/29/2024,745011,23,100,2024
23,676684,"Vest, Will",5/26/2024,746469,23,100,2024
23,676760,"Marinaccio, Ron",4/15/2024,744951,23,100,2024
23,668390,"Winn, Cole",5/11/2024,746554,23,100,2024
23,657097,"Webb, Jacob",5/27/2024,747034,23,100,2024
23,641729,"Jiménez, Joe",5/23/2024,746874,23,100,2024
23,641755,"Kinley, Tyler",3/30/2024,747221,23,100,2024
23,623465,"Phillips, Evan",4/6/2024,746896,23,100,2024
23,670167,"Schreiber, John",5/3/2024,746318,23,100,2024
23,605121,"Anderson, Justin",5/24/2024,746793,23,100,2024
23,547184,"Kelly, Michael",5/28/2024,745091,23,100,2024
23,676254,"Walker, Ryan",5/12/2024,745345,23,100,2024
23,676760,"Marinaccio, Ron",5/9/2024,745748,23,100,2024
23,605463,"Scott, Tayler",4/14/2024,746404,23,100,2024
23,669622,"Bender, Anthony",5/12/2024,746068,23,100,2024
23,686580,"Slaten, Justin",5/14/2024,746962,23,100,2024
23,687424,"Maldonado, Anthony",5/13/2024,746471,23,100,2024
23,518886,"Kimbrel, Craig",4/22/2024,746242,23,100,2024
23,621363,"Poche, Colin",4/12/2024,745112,23,100,2024
23,592773,"Stanek, Ryne",4/27/2024,745266,23,100,2024
23,663542,"Hudson, Bryan",5/24/2024,746956,23,100,2024
23,605154,"Brebbia, John",5/24/2024,746793,23,100,2024
23,607179,"Weems, Jordan",4/25/2024,744867,23,100,2024
23,622503,"Crismatt, Nabil",5/12/2024,745419,23,100,2024
23,693312,"Nicolas, Kyle",5/11/2024,745505,23,100,2024
23,518886,"Kimbrel, Craig",4/1/2024,747058,23,100,2024
23,554431,"Matzek, Tyler",5/4/2024,746155,23,100,2024
23,445926,"Chavez, Jesse",5/15/2024,747123,23,100,2024
23,663568,"Kolek, Stephen",4/23/2024,746566,23,100,2024
23,669391,"White, Owen",5/13/2024,745019,23,100,2024
23,656420,"Feyereisen, J.P.",3/21/2024,746175,23,100,2024
23,605177,"Chafin, Andrew",5/5/2024,745751,23,100,2024
23,518585,"Cruz, Fernando",5/27/2024,746708,23,100,2024
23,605280,"Holmes, Clay",5/1/2024,747048,23,100,2024
23,607259,"Martinez, Nick",5/4/2024,746720,23,100,2024
23,643338,"Green, Chad",4/2/2024,746411,23,100,2024
23,622554,"Domínguez, Seranthony",4/29/2024,746236,23,100,2024
23,608718,"Suter, Brent",4/10/2024,746728,23,100,2024
23,656234,"Bird, Jake",5/8/2024,746562,23,100,2024
23,668338,"Miller, Tyson",5/21/2024,746875,23,100,2024
23,666808,"Doval, Camilo",5/12/2024,745345,23,100,2024
23,663704,"McArthur, James",4/1/2024,747058,23,100,2024
23,668941,"Romero, JoJo",5/12/2024,745990,23,100,2024
23,676680,"Cosgrove, Tom",4/3/2024,745440,23,100,2024
23,664126,"Fairbanks, Pete",4/2/2024,745111,23,100,2024
23,600917,"Leclerc, José",4/6/2024,745031,23,100,2024
23,668390,"Winn, Cole",5/21/2024,745578,23,100,2024
23,593974,"Peralta, Wandy",4/25/2024,746564,23,100,2024
23,676684,"Vest, Will",3/30/2024,746818,23,100,2024
23,685107,"Veneziano, Anthony",4/21/2024,746316,23,100,2024
23,656887,"Reid-Foley, Sean",5/11/2024,745828,23,100,2024
23,663542,"Hudson, Bryan",4/26/2024,746000,23,100,2024
23,681892,"Funderburk, Kody",5/12/2024,744941,23,100,2024
23,669622,"Bender, Anthony",5/2/2024,746070,23,100,2024
23,607237,"Garrett, Amir",5/14/2024,746235,23,100,2024
23,666808,"Doval, Camilo",5/7/2024,746559,23,100,2024
23,670059,"Holderman, Colin",5/16/2024,746881,23,100,2024
23,656641,"Latz, Jacob",5/24/2024,745905,23,100,2024
23,666277,"Soriano, George",4/15/2024,746080,23,100,2024
23,642528,"Loáisiga, Jonathan",3/31/2024,746413,23,100,2024
23,663947,"Holton, Tyler",5/4/2024,745750,23,100,2024
23,681982,"Anderson, Grant",5/19/2024,745012,23,100,2024
23,669062,"Miller, Erik",4/8/2024,745363,23,100,2024
23,669622,"Bender, Anthony",4/17/2024,746076,23,100,2024
23,592426,"Jackson, Luke",4/27/2024,745350,23,100,2024
23,547973,"Chapman, Aroldis",4/6/2024,745522,23,100,2024
23,680767,"Vodnik, Victor",5/17/2024,745335,23,100,2024
23,605130,"Barlow, Scott",5/27/2024,746549,23,100,2024
23,624647,"González, Victor",4/21/2024,745759,23,100,2024
23,542585,"Cisnero, José",4/27/2024,746245,23,100,2024
23,607481,"Bummer, Aaron",5/29/2024,747117,23,100,2024
23,547973,"Chapman, Aroldis",5/12/2024,745499,23,100,2024
23,608717,"Stratton, Chris",3/28/2024,746335,23,100,2024
23,656222,"Beeks, Jalen",5/13/2024,745420,23,100,2024
23,608678,"Leone, Dominic",4/17/2024,746807,23,100,2024
23,681982,"Anderson, Grant",4/8/2024,745034,23,100,2024
23,693312,"Nicolas, Kyle",5/21/2024,745503,23,100,2024
23,607179,"Weems, Jordan",4/9/2024,745357,23,100,2024
23,489446,"Yates, Kirby",5/28/2024,745017,23,100,2024
23,666204,"Jiménez, Dany",5/4/2024,745666,23,100,2024
23,621016,"Cuas, Jose",4/6/2024,746896,23,100,2024
23,621237,"Alvarado, José",4/8/2024,745194,23,100,2024
23,663432,"Rainey, Tanner",5/19/2024,745577,23,100,2024
23,669438,"Englert, Mason",5/23/2024,746474,23,100,2024
23,657514,"Bernardino, Brennan",5/16/2024,746959,23,100,2024
23,628708,"Marte, Yunior",4/7/2024,744871,23,100,2024
23,592094,"Adam, Jason",5/16/2024,746959,23,100,2024
23,657585,"Garrett, Reed",5/16/2024,745580,23,100,2024
23,668941,"Romero, JoJo",5/1/2024,746478,23,100,2024
23,571656,"Farmer, Buck",5/16/2024,746150,23,100,2024
22,669467,"Pallante, Andre",4/14/2024,747216,22,100,2024
22,621053,"Ferguson, Tyler",5/10/2024,745264,22,100,2024
22,656464,"Ginkel, Kevin",3/31/2024,747222,22,100,2024
22,593576,"Neris, Héctor",5/17/2024,746878,22,100,2024
22,673929,"Leasure, Jordan",3/30/2024,746818,22,100,2024
22,621237,"Alvarado, José",5/28/2024,745337,22,100,2024
22,571882,"Law, Derek",4/14/2024,745681,22,100,2024
22,672582,"Zerpa, Angel",5/5/2024,746314,22,100,2024
22,669438,"Englert, Mason",5/26/2024,746469,22,100,2024
22,663542,"Hudson, Bryan",4/24/2024,745513,22,100,2024
22,543351,"Jackson, Jay",4/8/2024,745925,22,100,2024
22,683232,"Mears, Nick",4/5/2024,746576,22,100,2024
22,670280,"Bednar, David",5/19/2024,746880,22,100,2024
22,592155,"Booser, Cam",5/4/2024,745911,22,100,2024
22,605177,"Chafin, Andrew",5/24/2024,746475,22,100,2024
22,666745,"Brito, Jhony",5/20/2024,747119,22,100,2024
22,518617,"Diekman, Jake",4/27/2024,745833,22,100,2024
22,669622,"Bender, Anthony",5/19/2024,746064,22,100,2024
22,641656,"Hamilton, Ian",5/12/2024,745092,22,100,2024
22,656638,"Lange, Alex",4/9/2024,745517,22,100,2024
22,623352,"Hader, Josh",4/15/2024,746406,22,100,2024
22,669062,"Miller, Erik",4/21/2024,745353,22,100,2024
22,663546,"Hjelle, Sean",5/12/2024,745345,22,100,2024
22,650556,"Abreu, Bryan",4/13/2024,746405,22,100,2024
22,622098,"Smith, Drew",4/11/2024,747137,22,100,2024
22,656546,"Hoffman, Jeff",4/6/2024,744873,22,100,2024
22,571670,"Floro, Dylan",4/4/2024,744870,22,100,2024
22,680767,"Vodnik, Victor",3/31/2024,747222,22,100,2024
22,650556,"Abreu, Bryan",4/15/2024,746406,22,100,2024
22,681676,"Fernandez, Ryan",4/3/2024,745440,22,100,2024
22,683232,"Mears, Nick",5/4/2024,745511,22,100,2024
